ApplicableFor,"NTS Energy Offtaken, Aberdeen, SC, LDZ Offtake","NTS Energy Offtaken, Aldbrough, Storage","NTS Energy Offtaken, Alrewas, EM, LDZ Offtake","NTS Energy Offtaken, Alrewas, WM, LDZ Offtake","NTS Energy Offtaken, Armadale, SC, LDZ Offtake","NTS Energy Offtaken, Aspley, WM, LDZ Offtake","NTS Energy Offtaken, Asselby, NE, LDZ Offtake","NTS Energy Offtaken, Auckland, NO, LDZ Offtake","NTS Energy Offtaken, AucklandTF, NO, LDZ Offtake","NTS Energy Offtaken, Audley, NW, LDZ Offtake","NTS Energy Offtaken, Audley, WM, LDZ Offtake","NTS Energy Offtaken, Austrey, WM, LDZ Offtake","NTS Energy Offtaken, Avonmouth, Storage","NTS Energy Offtaken, Aylesbeare, SW, LDZ Offtake","NTS Energy Offtaken, Bacton, EA, LDZ Offtake","NTS Energy Offtaken, Bacton, Interconnector","NTS Energy Offtaken, BactonBBL, Interconnector","NTS Energy Offtaken, BaglanBay, NTS Power Station","NTS Energy Offtaken, Baldersby, NE, LDZ Offtake","NTS Energy Offtaken, Balgray, SC, LDZ Offtake","NTS Energy Offtaken, Barking, NTS Power Station","NTS Energy Offtaken, BASF, Industrial Offtake","NTS Energy Offtaken, Bathgate, SC, LDZ Offtake","NTS Energy Offtaken, Blaby, EM, LDZ Offtake","NTS Energy Offtaken, BlackBridge, NTS Power Station","NTS Energy Offtaken, BlackburnM, Industrial Offtake","NTS Energy Offtaken, Blackrod, NW, LDZ Offtake","NTS Energy Offtaken, Blyborough, EM, LDZ Offtake","NTS Energy Offtaken, BOCTees, Industrial Offtake","NTS Energy Offtaken, BPGrngmouth, Industrial Offtake","NTS Energy Offtaken, BPSaltendHP, Industrial Offtake","NTS Energy Offtaken, BraishfieldA, SO, LDZ Offtake","NTS Energy Offtaken, BraishfieldB, SO, LDZ Offtake","NTS Energy Offtaken, BrdgewaterP, Industrial Offtake","NTS Energy Offtaken, Brigg, NTS Power Station","NTS Energy Offtaken, Brisley, EA, LDZ Offtake","NTS Energy Offtaken, Broxburn, SC, LDZ Offtake","NTS Energy Offtaken, BurleyBank, NE, LDZ Offtake","NTS Energy Offtaken, Burnhervie, SC, LDZ Offtake","NTS Energy Offtaken, BurtonPoint, NTS Power Station","NTS Energy Offtaken, Caldecott, EM, LDZ Offtake","NTS Energy Offtaken, Careston, SC, LDZ Offtake","NTS Energy Offtaken, Centrax, Industrial Offtake","NTS Energy Offtaken, Choakford, SW, LDZ Offtake","NTS Energy Offtaken, Cirencester, SW, LDZ Offtake","NTS Energy Offtaken, Coffinswell, SW, LDZ Offtake","NTS Energy Offtaken, Coldstream, NO, LDZ Offtake","NTS Energy Offtaken, Corbridge, NO, LDZ Offtake","NTS Energy Offtaken, Corby, NTS Power Station","NTS Energy Offtaken, Coryton, NTS Power Station","NTS Energy Offtaken, Cottam, NTS Power Station","NTS Energy Offtaken, CowpenBewley, NO, LDZ Offtake","NTS Energy Offtaken, DamheadCreek, NTS Power Station","NTS Energy Offtaken, Deeside, NTS Power Station","NTS Energy Offtaken, Didcot, NTS Power Station","NTS Energy Offtaken, Dowlais, WS, LDZ Offtake","NTS Energy Offtaken, Drointon, EM, LDZ Offtake","NTS Energy Offtaken, Drum, SC, LDZ Offtake","NTS Energy Offtaken, DyffrynClyd, WS, LDZ Offtake","NTS Energy Offtaken, EastonGrey, SW, LDZ Offtake","NTS Energy Offtaken, Eccleston, NW, LDZ Offtake","NTS Energy Offtaken, Elton, NO, LDZ Offtake","NTS Energy Offtaken, Enron, NTS Power Station","NTS Energy Offtaken, EppingGreen, NTS Power Station","NTS Energy Offtaken, Evesham, SW, LDZ Offtake","NTS Energy Offtaken, Farningham, SE, LDZ Offtake","NTS Energy Offtaken, FarninghamB, SE, LDZ Offtake","NTS Energy Offtaken, Fiddington, SW, LDZ Offtake","NTS Energy Offtaken, Ganstead, NE, LDZ Offtake","NTS Energy Offtaken, Gilwern, WS, LDZ Offtake","NTS Energy Offtaken, Glenmavis, SC, LDZ Offtake","NTS Energy Offtaken, Glenmavis, Storage","NTS Energy Offtaken, GooleGlass, Industrial Offtake","NTS Energy Offtaken, Gosberton, EM, LDZ Offtake","NTS Energy Offtaken, Grain, NTS Power Station","NTS Energy Offtaken, GtWilbraham, EA, LDZ Offtake","NTS Energy Offtaken, GtYarmouth, NTS Power Station","NTS Energy Offtaken, Guyzance, NO, LDZ Offtake","NTS Energy Offtaken, Hardwick, SO, LDZ Offtake","NTS Energy Offtaken, Hatfield Moor, Storage","NTS Energy Offtaken, HaysChem, Industrial Offtake","NTS Energy Offtaken, HillTop, Storage","NTS Energy Offtaken, HoleHousFm, Storage","NTS Energy Offtaken, Holford, Storage","NTS Energy Offtaken, HolmesChapel, NW, LDZ Offtake","NTS Energy Offtaken, Horndon, NT, LDZ Offtake","NTS Energy Offtaken, Hornsea, Storage","NTS Energy Offtaken, Humbleton, NO, LDZ Offtake","NTS Energy Offtaken, HumblyGrov, Storage","NTS Energy Offtaken, Hume, SC, LDZ Offtake","NTS Energy Offtaken, ICIBillnghm, Industrial Offtake","NTS Energy Offtaken, ICIRuncorn, Industrial Offtake","NTS Energy Offtaken, Ilchester, SW, LDZ Offtake","NTS Energy Offtaken, Immingham, Industrial Offtake","NTS Energy Offtaken, Ipsden1, SO, LDZ Offtake","NTS Energy Offtaken, Ipsden2, SO, LDZ Offtake","NTS Energy Offtaken, Keadby, NTS Power Station","NTS Energy Offtaken, KeadbyB, NTS Power Station","NTS Energy Offtaken, Keld, NO, LDZ Offtake","NTS Energy Offtaken, Kenn, SW, LDZ Offtake","NTS Energy Offtaken, KingsLynn, NTS Power Station","NTS Energy Offtaken, Kinknockie, SC, LDZ Offtake","NTS Energy Offtaken, Kirkstead, EM, LDZ Offtake","NTS Energy Offtaken, Langage, NTS Power Station","NTS Energy Offtaken, Langholm, SC, LDZ Offtake","NTS Energy Offtaken, Leamington, WM, LDZ Offtake","NTS Energy Offtaken, LittletnDrew, SW, LDZ Offtake","NTS Energy Offtaken, Lockerbie, SC, LDZ Offtake","NTS Energy Offtaken, LowerQuinton, WM, LDZ Offtake","NTS Energy Offtaken, LtBarford, NTS Power Station","NTS Energy Offtaken, LtBurdon, NE, LDZ Offtake","NTS Energy Offtaken, Lupton, NW, LDZ Offtake","NTS Energy Offtaken, LuxboroughLn, NT, LDZ Offtake","NTS Energy Offtaken, Maelor, WN, LDZ Offtake","NTS Energy Offtaken, Malpas, NW, LDZ Offtake","NTS Energy Offtaken, Mappowder, SO, LDZ Offtake","NTS Energy Offtaken, Marchwood, NTS Power Station","NTS Energy Offtaken, MatchngGreen, EA, LDZ Offtake","NTS Energy Offtaken, Medway, NTS Power Station","NTS Energy Offtaken, Melkinthorpe, NO, LDZ Offtake","NTS Energy Offtaken, MickleTrafd, NW, LDZ Offtake","NTS Energy Offtaken, Milwich, WM, LDZ Offtake","NTS Energy Offtaken, MktHarborogh, EM, LDZ Offtake","NTS Energy Offtaken, Moffat, Interconnector","NTS Energy Offtaken, NetherHwclgh, SC, LDZ Offtake","NTS Energy Offtaken, Pannal, NE, LDZ Offtake","NTS Energy Offtaken, Partington, NW, LDZ Offtake","NTS Energy Offtaken, Paull, NE, LDZ Offtake","NTS Energy Offtaken, PeterborEye, EA, LDZ Offtake","NTS Energy Offtaken, Peterboro, NTS Power Station","NTS Energy Offtaken, Peterhead, NTS Power Station","NTS Energy Offtaken, PetersGrn, NT, LDZ Offtake","NTS Energy Offtaken, PetersGrn, SM, LDZ Offtake","NTS Energy Offtaken, PhilipsTees, Industrial Offtake","NTS Energy Offtaken, Pickering, NE, LDZ Offtake","NTS Energy Offtaken, Pitcairn, SC, LDZ Offtake","NTS Energy Offtaken, Pucklechurch, SW, LDZ Offtake","NTS Energy Offtaken, Rawcliffe, NE, LDZ Offtake","NTS Energy Offtaken, Rocksavage, NTS Power Station","NTS Energy Offtaken, Ross, SW, LDZ Offtake","NTS Energy Offtaken, Ross, WM, LDZ Offtake","NTS Energy Offtaken, RoudhamHeath, EA, LDZ Offtake","NTS Energy Offtaken, Rough, Storage","NTS Energy Offtaken, Royston, EA, LDZ Offtake","NTS Energy Offtaken, Rugby, WM, LDZ Offtake","NTS Energy Offtaken, RyeHouse, NTS Power Station","NTS Energy Offtaken, Saltend, NTS Power Station","NTS Energy Offtaken, Saltwick, NO, LDZ Offtake","NTS Energy Offtaken, SaltwickH, NO, LDZ Offtake","NTS Energy Offtaken, Samlesbury, NW, LDZ Offtake","NTS Energy Offtaken, Seabank, NTS Power Station","NTS Energy Offtaken, Seabank, SW, LDZ Offtake","NTS Energy Offtaken, SeabankB, NTS Power Station","NTS Energy Offtaken, Sellafield, NTS Power Station","NTS Energy Offtaken, ShellStar, Industrial Offtake","NTS Energy Offtaken, Shorne, SE, LDZ Offtake","NTS Energy Offtaken, Shustoke, WM, LDZ Offtake","NTS Energy Offtaken, SilkWillough, EM, LDZ Offtake","NTS Energy Offtaken, Soutra, SC, LDZ Offtake","NTS Energy Offtaken, Spalding, NTS Power Station","NTS Energy Offtaken, Stallingbor1, NTS Power Station","NTS Energy Offtaken, Stallingbor2, NTS Power Station","NTS Energy Offtaken, Staythorpe, NTS Power Station","NTS Energy Offtaken, StFergus, SC, LDZ Offtake","NTS Energy Offtaken, StratfrdAvon, WM, LDZ Offtake","NTS Energy Offtaken, SuttonBridge, EM, LDZ Offtake","NTS Energy Offtaken, SuttonBridge, NTS Power Station","NTS Energy Offtaken, Tatsfield, SE, LDZ Offtake","NTS Energy Offtaken, ThorntonCurt, EM, LDZ Offtake","NTS Energy Offtaken, ThorntonCurt, NTS Power Station","NTS Energy Offtaken, Thrintoft, NO, LDZ Offtake","NTS Energy Offtaken, TowLaw, NO, LDZ Offtake","NTS Energy Offtaken, Towton, NE, LDZ Offtake","NTS Energy Offtaken, TurLangton, EM, LDZ Offtake","NTS Energy Offtaken, Walesby, EM, LDZ Offtake","NTS Energy Offtaken, Warburton, NW, LDZ Offtake","NTS Energy Offtaken, WestBurtonPS, NTS Power Station","NTS Energy Offtaken, WestonPoint, NW, LDZ Offtake","NTS Energy Offtaken, WestWinch, EA, LDZ Offtake","NTS Energy Offtaken, Wetheral, NO, LDZ Offtake","NTS Energy Offtaken, Whitwell, EA, LDZ Offtake","NTS Energy Offtaken, Winkfield, NT, LDZ Offtake","NTS Energy Offtaken, Winkfield, SE, LDZ Offtake","NTS Energy Offtaken, Winkfield, SO, LDZ Offtake","NTS Energy Offtaken, Winnington, Industrial Offtake","NTS Energy Offtaken, Yelverton, EA, LDZ Offtake","NTS Energy Offtaken, Stublach, Storage","NTS Energy Offtaken, Carrington, NTS Power Station","NTS Energy Offtaken, Teesside NSMP, NTS Power Station"
2013-03-05,14042367,126807982,59561667,39688806,2382478,39527803,2502500,35150556,3571028,4741097,9038847,32785136,0,9692456,1378478,0,0,371129,676830,7842089,0,5870022,10391778,5041833,56711121,1867405,67588889,22630833,2663334,23561096,5090451,35988333,24510417,0,6868,1572154,29503222,11690800,9336889,0,6477250,2180366,15555,18963500,4022956,2215667,1114967,48024,0,73785,8899028,25146081,32986944,4143709,1377,45472000,43550000,35473444,20111778,8781208,9770764,23082944,144314,3077799,3161669,35452422,21754944,10574378,12224300,44535556,72652667,0,1373749,7650500,35113932,13535811,14050003,1277958,49475833,0,779964,9580,82693580,99013408,11001847,64785222,29276300,73100,20041666,727986,20813250,2820958,15770333,36328125,0,5514167,334,0,1212470,9373139,0,1441270,428242,23350289,84054,2200767,696197,4063679,0,29831949,6023731,13624208,0,26187778,382272,20004833,20324470,37291111,3,922534,15061569,8525583,5072167,219211155,121088,81972000,32905694,20495200,10829511,0,0,64488833,73994833,3116675,4807000,570650,13006181,1850310,26943292,2469817,6018694,13622033,0,1283418,35562164,4486318,47211372,23035928,2881450,47707222,20288866,25436722,412326,7419179,2490694,15292589,0,1405842,4004089,22690972,19338088,1238,37677680,629567,2105246,757683,30944417,93788222,63418333,13305562,3111272,323184,33462000,40581667,191750,66546528,38111030,5971083,5782278,8626439,50429222,0,8234222,24532083,10122206,31551944,0,0,0
2013-03-06,12503075,80363370,54318333,43254639,2669875,40024858,2609664,46826361,1108250,4755361,8391594,44356806,0,8755742,1381923,0,0,408,699264,8532406,8,5855509,12206422,5679917,57866652,719401,68938472,30225000,2205555,23707818,5098342,31794444,23671233,0,8360,1589713,33005700,11906833,12504194,0,8117417,2481920,8055,16456861,3892161,2096278,1120564,49368,1445856,91146,9725986,24960253,32502013,11460554,1567,43239778,48089167,39382056,19131778,9533742,10452139,25366611,155165,4533285,3377817,57005822,21621300,10548383,12326944,43163556,80320139,0,1374003,8667750,37761095,13288672,10418610,1290496,40039444,0,781320,0,0,200849072,12052986,54999000,32179300,77354,7136945,800403,20793987,2938361,13873253,37239583,0,7178000,0,0,1135676,8363500,0,1498041,431600,31652226,88100,2312281,693717,4169707,0,31426109,6444642,14828958,0,26824833,395878,19327789,25435554,54524833,0,830068,14789458,9827653,5395000,202500644,131759,86841389,38391806,20658411,11881789,0,0,56950856,82259233,3100552,4834594,569014,12131397,1886962,31571113,2517694,7137069,12457725,0,1317305,39822794,4413289,48445095,15025183,2954214,56068056,13432244,26322333,9600694,7123465,0,15318456,534875,1381900,4313219,112847,5547824,467117,40711127,667525,2254039,836767,32283325,66261778,54275000,12502204,3192768,341766,33144556,51967500,198250,66919583,37388916,7047458,6077044,10372772,39710417,0,0,22541722,10447795,21981742,0,0,0
2013-03-07,12418511,114327842,59540000,42692750,2627122,44324389,2434876,33622833,2434333,4683497,9176078,42452867,0,8962800,1484423,0,0,181,640669,8542356,0,5975613,11794556,5510917,52644416,830078,70280028,23746667,2027778,24044461,5113620,35329556,22643033,0,6082,1638330,33149322,11466822,13253444,0,7145667,2376642,1736,17072000,3868144,2155556,1216050,47458,0,86806,0,24498550,33309961,10981343,1433,46724167,43322500,37291444,18730833,8807600,10748775,24801167,212734,3555569,3243033,57489744,21612678,9507078,8844444,53137500,82483333,0,1504839,8665583,37080621,13423722,4592777,1292207,42141111,0,161,0,80596914,172312720,11676211,54449333,26404500,73923,0,836841,20583540,3223419,14759089,37899306,0,7253444,305,0,1084172,8913222,0,1567408,424450,25124444,81922,2198931,659600,4123381,0,21456283,6134967,15176428,0,26278472,384980,19701778,20062222,32441111,0,603000,14428744,8552597,4724417,190355564,130290,83712667,35763083,22033722,10765922,0,0,61167122,89302511,3047774,4732883,587820,12562578,1687188,29318915,2496133,6758875,12167033,0,1321571,32609006,6446861,46221788,25343867,2924550,52381944,12732205,24993667,0,7043458,17644,15219300,0,1317875,4129778,3573997,0,0,37833388,706663,2168459,712617,31755575,63912222,60731667,22332255,2921870,330868,25792611,37862500,165750,67501028,31755507,3986542,5902989,9566483,60096889,0,0,26516567,10524428,26824811,0,0,0
2013-03-08,14330250,134091350,58467500,45268250,2836125,39848100,2545873,38837667,111667,4770472,8889175,39480450,0,7769700,1612356,0,0,266,663886,9212625,0,6046617,11103863,5053750,61800062,11512,73729500,21580000,2033611,23789944,5115579,35728333,21555556,0,6707,1667861,34729875,11097567,12892500,1113,7035167,2638125,16944,14560778,3520022,1821444,1185900,50697,1426977,68527,0,25994883,32434728,3673685,1490,40769361,45077500,37575000,17753528,7899033,10554739,24097667,511068,5033366,3175133,49131578,24662789,7772933,8900828,44248750,87322500,0,1513841,9532250,39930556,13692089,10285556,1386230,40567556,0,49,0,104044127,227181520,11582906,55921500,35497400,81740,0,846563,20796667,2588106,12272656,38667535,0,6919333,278,0,1100363,7555222,0,1713150,444492,27996674,88762,2180853,495778,4290188,0,4842303,6356067,13216917,0,29035611,402422,19828956,18782213,34305667,0,240195,14470617,7766875,4515333,188377753,137925,86266500,35377778,23938594,10857533,0,0,64320475,79930550,2564731,4930778,674100,10915733,1771100,28433295,2386200,6336050,10696944,0,1273071,39960975,29334,45666233,26926183,3228283,60982444,0,22611778,0,7246873,317294,6613244,0,1425667,4388625,123042,20531142,136,36677789,756225,2125705,573733,32755534,97711333,64165833,14397753,2987418,313783,29009778,40820000,186333,67151444,12722304,3598583,6161656,8893133,59967556,0,0,22602078,10611098,27079167,0,0,0
2013-03-09,13013428,127754216,53484167,44875472,2579228,47301319,2461444,38817667,2390333,4830117,8578531,47234325,0,7813100,1810408,0,0,406,661778,9087633,0,6094496,12525100,6545500,50211046,0,83302333,26985833,2028889,23704495,5112742,38087250,23825225,0,7821,1701295,36250161,11110000,13262667,3334,8555083,2558364,6945,14082500,3487300,1849000,1281578,43206,28,36898,0,26525967,31248550,3211332,9212,42421333,43712500,39235389,17104333,9065475,11157592,23353444,365668,43222,3401300,51911750,36915500,10938125,9194444,27645000,88327556,0,1488698,8660167,18763194,15725100,33891,1440709,45601500,0,53,0,92044687,70742472,12468750,53760750,35761700,88543,0,892411,20877049,2661108,12787125,39220611,0,7224000,334,0,1114816,7342250,0,1611594,456950,17179998,89546,2311308,550400,4420776,0,218860,6469611,13342117,0,29054444,408421,17739650,75548,38882750,0,244532,14785167,10471664,4779667,165766703,146498,88766667,36575000,24345556,12282950,0,39063,69415975,96824175,2264167,5451111,592196,11856175,1822222,25371162,2473575,7534714,10866100,42733028,1425988,35612950,5458248,44889323,25063711,3404822,56547167,0,23951000,0,7537035,745908,0,0,1471817,4532539,122481,14675201,3783729,14877794,676779,2249825,472767,31511095,106210000,61273333,8092244,2955372,303112,28366667,43290000,166833,63042000,9933268,3984458,6512350,9160700,65725500,0,0,21099025,10902235,32211300,0,0,0
2013-03-10,16688856,0,64658222,54313778,2555544,50046422,2746561,38756250,2452500,5893333,12371956,50598489,0,11603550,2107215,0,0,2060754,746795,10180450,0,6144409,12117972,7584111,42277832,747613,87388889,34713778,2026946,24937744,5118850,61049250,27583425,0,8882,1798690,39013217,11631958,11492056,2461113,8706756,2927824,0,20328250,4378475,2719750,1372500,48600,0,94834,0,29687625,31582825,8262328,6077942,53008250,46811333,39291778,24004750,12271125,12741111,25402500,678168,33366,4252700,71489000,57526389,12257150,10262058,28584250,95139333,0,1430630,10327022,8610556,19247875,242500,1524488,60619250,0,69,0,85014690,0,14112222,67219750,0,92137,0,938875,20774386,2814444,18995250,39606917,0,7148750,305,0,1130288,9986750,0,1809858,563282,15244446,97440,2723747,1075000,4423934,0,0,7322625,13248889,0,34935556,500667,24500325,8884447,49482250,8,259313,16336667,11158933,5672022,160155504,147626,102343500,44433333,25777617,14610325,57217,5588650,92583300,116813800,2290548,6181175,723018,15930425,1919190,21499922,2894975,8333267,11458425,0,1702263,47500600,5047504,39777561,30561750,3627000,72600000,7602234,33432500,1032986,7647249,785556,1184478,0,1769118,4908089,2155936,5935644,269,15588786,774558,2819242,618053,27427775,103100222,69863111,10204434,3334500,324338,27176333,48956444,279844,68211111,9333360,4545556,7158425,10191375,84925000,0,24939778,26223550,10980021,37499225,0,0,0
2013-03-11,18483750,0,82551833,59504944,3315375,64686044,3041715,45180667,0,6853933,12182261,4289128,0,15289861,2368225,0,0,14170507,847851,10711125,2921192,6460029,14078250,7215917,55677762,1763238,97411417,46799750,2034999,22594469,5115292,79874667,36361775,0,9037,1998748,43156125,13122944,11542500,7258890,9290083,2954925,752,29066944,6643256,3663083,1393800,60824,0,84348,0,33927022,32288525,11789936,38712094,64552389,54572417,39240000,30244750,18502353,14482592,27258778,633681,2588840,4946783,71536422,60227300,16334758,12151161,41947167,105131475,0,1373698,10947233,20144450,22496525,11157778,1606349,73769528,0,69,0,0,0,16118492,81484694,0,93144,0,955800,20510815,2943733,24047764,41844250,0,7682750,417,0,1169356,13604194,0,1796175,637752,19923333,108225,2966054,1485764,4968675,56736000,0,8874533,13215767,0,38817778,577109,32074131,24215563,60941750,19,824048,18212133,11155672,6411358,216855604,163125,110246000,53432750,27955078,17256975,0,31877713,108493181,149451639,2204725,6781478,903938,19873578,2275344,23846669,3375656,8463339,11970125,0,1961660,60721967,7055272,48655599,34432022,3991744,88334167,0,41125944,11263021,7742151,1117200,21322756,0,1940219,5374125,4811069,18329187,3054447,56855604,765450,3347139,990142,33822225,142072667,77519250,5033332,3896356,418477,38849222,54637917,351517,80520417,9077827,4292575,8157100,10449011,97470250,10713708,42356667,38254908,10920003,45406925,0,0,0
2013-03-12,14431800,0,69550083,57808556,2586200,59868300,2874444,38481000,2682111,6312300,12133011,0,0,14702686,2050257,0,0,182992,761396,10217500,0,6309950,14435150,8608883,72522244,755208,92302500,43513833,2036667,21090020,5105849,70694972,32489928,0,591296,1901416,38312833,12794594,14304500,3557777,9448375,2885578,5834,30769528,6389592,3605889,1295044,54764,1475856,86806,0,30028422,31200664,5272678,37040849,64799778,54550583,39295500,28746667,17264822,13242156,22971889,988498,4266697,4640953,65090175,53171650,15788797,10637656,55282889,94648667,0,1366645,11799825,40285806,20648067,8115832,1471121,70510333,0,53,0,0,0,14852211,84434611,0,85962,0,964800,20431547,2839653,23723925,54185556,0,7168333,583,0,1077782,12525033,0,1786667,573453,20908881,99607,2580481,1442356,4638187,52500500,8869390,7493078,13572989,0,34793000,525363,29772478,24222243,59655000,156686,1003379,17934475,12754656,7095833,257659780,151867,100616611,45489583,26124278,15771122,0,26299913,112831611,131867758,2192213,6317144,790042,19123158,2110837,19825558,3295261,7569178,10752989,0,1843108,58368911,5803644,49777561,30490778,3473278,77172389,4969991,39197750,0,7418666,1016761,14364150,0,1755291,4934550,4181160,7533263,236,67244466,767373,3035223,905974,35655585,149005750,64408333,2937792,3529950,382678,34637056,57836500,281650,72353250,16288791,3589542,6686533,9644378,86836556,1081,31959750,42683081,10504422,44747178,0,0,0
2013-03-13,13892450,15759171,62937778,50110667,2304800,66528933,2753857,38077000,1537444,5828444,10971644,0,0,12871503,1821709,0,0,1133,728385,9228133,2546788,6018948,13042667,7731111,72177734,1950955,81073750,43403111,1970003,19847751,5094429,60713611,27614375,0,7503,1849263,35725517,12826408,13690333,0,7359800,2617132,6665,25100028,5416436,3041111,1366867,48592,0,95486,0,29812956,33271503,4579100,36659614,58532500,42967556,37274333,25718333,12804164,12382153,21019222,389540,8211127,4214111,49325578,47912611,13983681,9743042,52108333,87122333,0,1361711,8496600,37988278,19130156,10621109,1480548,63515778,0,51,0,0,0,13669194,86476861,0,93706,0,907627,20165232,1976097,20095228,52477306,0,391000,334,0,1098992,11719139,0,1722570,530289,24244453,95028,2032520,1079594,4450028,59801778,22264028,7496444,13766847,0,31903361,477511,26352314,22413330,51369611,3770267,643033,15302958,12282667,6131533,235744493,146618,96581278,43757222,25610911,14052625,0,45566949,99404628,105773422,2162781,6028886,669107,16507803,2013783,27192226,3019389,8108956,9084231,0,1706089,20879444,305,54778646,31774600,3628144,60237500,7053324,34136472,0,7411940,1066500,0,0,1635511,4556000,4390019,10659124,2893647,61633301,740127,2564987,863598,35049981,150447000,63765333,7036641,3490897,376842,31969528,48945556,229756,76575139,11911214,269917,6740506,10060722,78934583,0,21340000,32294428,10741102,42056303,0,0,0
2013-03-14,13611586,12688615,55500667,59529556,2418392,57013133,2757222,31858500,7403500,5792006,11377800,21801733,0,11596408,1655195,0,0,16778,724333,9189447,0,6051093,12144892,7914044,75233358,1932509,90832444,41247111,1961108,22060004,5081346,54381583,27050683,0,7721,1765304,34666922,13325556,12538583,0,8406222,2577853,12779,22308722,4766942,2769583,1077583,53712,28,47743,0,27629683,33492844,7268488,35963927,53191667,43544667,37637806,24775833,11844042,12822233,21093833,254991,177748,3948014,37872250,39768550,13077864,8771111,48414167,88299417,0,1361643,9635578,38583278,17841053,10108058,1418948,64753944,0,51,54702,0,0,13275511,75217472,33457100,79730,0,784516,20148322,1452700,18179328,52981771,0,0,305,0,1088415,10024806,0,1651961,491198,31018897,97596,2173313,972069,4571786,17280667,23649722,6803850,14344583,0,31779000,463228,27132142,23070256,48084722,3809125,229922,14939372,10100533,5494533,223744439,157036,91722222,43116667,24638889,12822953,0,25338542,97420728,104002392,2174174,5617778,644574,15958231,1911111,26999995,2885797,7331489,8610947,0,1561727,33254667,5853446,48999566,27310317,3207067,66178556,0,32398694,0,7446237,1011583,0,0,1539144,4372514,4943669,10122926,217,58677843,726510,2521867,770062,30744493,147941500,55718444,875583,3235877,352978,32155556,54183111,201444,72646056,10888808,3834067,6920958,9951733,70430611,0,21478500,28031442,10249963,41235081,0,0,0
2013-03-15,12971975,0,50535333,45631667,1992719,43733258,2521943,34831306,1492611,5045756,10690692,51789758,0,11247767,1636498,0,0,572,686259,8066819,0,6215549,10509472,7549267,69600016,1714410,76880333,37250889,1968333,22380032,5097281,53784222,24690564,0,7235,1721750,31366308,13280753,12318028,0,6947111,2327743,11667,21950306,4554064,2682694,1185178,47006,0,52189,0,25619444,33711281,4892074,37952194,50352111,39189111,34737500,22906083,10805719,10879772,20662639,33745,108306,3745997,44066458,36129042,11995011,8505725,47343583,78760389,0,1358846,8841778,40246556,16059967,13276944,1359390,59497167,0,49,0,0,0,12645344,70098667,0,76079,0,641155,19818778,1651700,18310747,51341146,0,0,278,0,1094841,10242028,0,1569253,462669,22461107,87891,1667739,892783,4083145,0,20204733,6213272,13346267,0,28351167,417789,25386761,27240001,43391333,674497,215203,13675722,10399217,5401978,222288818,134098,79730833,39910556,24099003,11883578,0,0,89872656,99087656,2182499,5454339,482024,14311686,1837118,31477780,2828233,6910250,8187878,0,1376430,34041442,0,43988715,26409192,3060967,60783444,6522,30639194,0,3091526,846856,0,0,1420456,4239078,126786,20771129,108,33088921,659461,2273832,604551,32549981,139915417,54085111,3664415,2975977,313226,33370056,50568000,201444,72015889,12644450,2430011,6787844,9010247,73526000,0,20982500,24992503,9715556,34334767,0,0,0
2013-03-16,13895067,0,53671333,44513778,2307089,38081711,2197836,34033333,133333,4663194,9573511,38950644,0,10118333,1656652,0,0,11471,620092,8544328,2453415,5981106,11504800,5825556,38277724,766059,61049444,30401778,1960280,23402167,5098739,45640833,27209000,90756,1244709,1662903,34643544,13316042,11699611,44441,7502444,2534624,0,18319167,3644333,2437500,1181111,35222,0,73815,0,22928889,33740464,7826813,5372563,47753333,33744667,37211111,22013333,10174667,11089625,17877778,288628,3944431,3553333,47301511,38853889,10705500,7347808,33095833,85235333,0,1352946,8162311,40503444,15239778,0,1306000,53711667,0,51,0,0,77755452,11863167,66962333,0,76444,0,721786,20007308,1921236,16486167,37070313,0,0,306,0,1094444,9511667,0,1547435,407244,4442,85914,1859604,801667,4176400,0,641599,5175556,12025556,0,25388000,396426,23931917,28931113,41968667,2143,220556,11934486,8965911,6000867,197477756,135930,68912583,36164444,22942189,11128056,779922,0,87873378,85633756,2141113,4936033,626679,13586083,1602226,28483344,2611917,7537289,7660844,0,1323942,32585000,4336303,45444878,22583333,2783333,51591389,18733351,27863333,2478299,5224803,749403,0,0,1294253,4397478,23533334,19144775,11725459,20633138,616172,2101556,427716,31311103,129872222,39592000,13774448,2495667,259667,29907333,48956444,119778,73393194,12511122,4616014,6513011,8328889,70055556,0,21135222,25524417,10551111,31494822,0,0,0
